id,created_at,text
1322713953948987392,2020-11-01 01:35:56,भारतीय इतिहास में अहम स्थान रखने वाले हरियाणा के सभी निवासियों को राज्य के स्थापना दिवस की हार्दिक बधाई। समृद्धि और… https://t.co/jo62EPjFVQ
1322713767747092480,2020-11-01 01:35:11,Karnataka Rajyotsava greetings to my sisters and brothers of Karnataka. Powered by the strength and skills of the p… https://t.co/RilNVYQBIm
1322713399063572480,2020-11-01 01:33:43,ಕರ್ನಾಟಕದ ನನ್ನ ಸಹೋದರ ಮತ್ತು ಸಹೋದರಿಯರಿಗೆ ಕನ್ನಡ ರಾಜ್ಯೋತ್ಸವದ ಶುಭಾಶಯಗಳು. ಕನ್ನಡಿಗರ ಜನ ಶಕ್ತಿ ಮತ್ತು ಕೌಶಲ್ಯದಿಂದ ಕರ್ನಾಟಕ ಪ್ರಗ… https://t.co/3cNllM1dpA
1322594037308616704,2020-10-31 17:39:25,Adorable and admirable! Proud of Esther Hnamte for this rendition. https://t.co/wQjiK3NOY0
1322592651145703426,2020-10-31 17:33:55,"कल रविवार के दिन बिहार के लोगों के बीच रहूंगा। लोकतंत्र के महापर्व में छपरा, समस्तीपुर, मोतिहारी और बगहा की जनसभाओं… https://t.co/gRtx1eVNnm"
1322496215687155712,2020-10-31 11:10:43,Inaugurated sea plane services between Ahmedabad and Kevadia. This service will boost tourism and help the local ec… https://t.co/3zc8OrFvcG
1322496008882851840,2020-10-31 11:09:53,"Best wishes to Assam’s hardworking CM Shri @sarbanandsonwal Ji. Under his leadership, Assam is making remarkable pr… https://t.co/hIj0vVdy9q"
1322488426730557440,2020-10-31 10:39:46,"More than the chair a civil servant occupies, it is the work he or she does that leaves a lasting impact. https://t.co/2GFTQ3cJP9"
1322488276738056192,2020-10-31 10:39:10,"Be it in the civil services or beyond, energy, creativity and freshness are very important. https://t.co/Vpf5U1F73v"
1322488188653457408,2020-10-31 10:38:49,I urged the young civil servants to make decisions guided by only one consideration- national interest. https://t.co/RT5yXWP9N4
1322488040615497729,2020-10-31 10:38:14,Today’s Aarambh session was held with young officers who will begin their careers at a time when India marks 75 yea… https://t.co/F02eSwfa0d
1322456736025006082,2020-10-31 08:33:50,"हमें यह हमेशा याद रखना है कि हम सभी के लिए सर्वोच्च हित- देशहित है।
 
जब हम सबका हित सोचेंगे, तभी हमारी प्रगति भी… https://t.co/ULJPBEYszm"
1322456653015470082,2020-10-31 08:33:30,"आज हम 130 करोड़ देशवासी मिलकर एक ऐसे राष्ट्र का निर्माण कर रहे हैं, जो सशक्त भी हो और सक्षम भी हो, जिसमें समानता भी… https://t.co/G1PyRwLLmM"
1322456569058107392,2020-10-31 08:33:10,"विपदाओं और चुनौतियों के बीच भी देश ने कई ऐसे काम किए हैं, जो कभी असंभव मान लिए गए थे। https://t.co/7Rv11B8cow"
1322456430566322181,2020-10-31 08:32:37,"महाकवि और स्वतंत्रता सेनानी सुब्रह्मण्यम भारती ने भारत की विविधता के बारे में जो लिखा, उस अद्भुत भावना को मां नर्म… https://t.co/g09rWHzsID"
1322422572613476352,2020-10-31 06:18:05,Speaking at Aarambh 2020. Watch https://t.co/qsDE50UPUT
1322396969415909377,2020-10-31 04:36:21,Shri Ramrao Bapu Maharaj Ji will be remembered for his service to society and rich spiritual knowledge. He worked t… https://t.co/W9kkRTMY5S
1322383096046473216,2020-10-31 03:41:13,India pays homage to Sardar Patel. Watch from Kevadia. https://t.co/nU3CKUHygg
1322363059667668997,2020-10-31 02:21:36,Tributes to our former PM Smt. Indira Gandhi Ji on her death anniversary.
1322362304969773061,2020-10-31 02:18:36,"वाल्मीकि जयंती पर आप सभी को बहुत-बहुत शुभकामनाएं। सामाजिक सद्भाव, समानता और न्याय पर आधारित उनके आदर्श विचार देशवा… https://t.co/mYw6eCR2YF"
1322361927327252481,2020-10-31 02:17:06,"राष्ट्रीय एकता और अखंडता के अग्रदूत लौह पुरुष सरदार वल्लभभाई पटेल को उनकी जन्म-जयंती पर विनम्र श्रद्धांजलि।

Tribut… https://t.co/1nZVV9qi4c"
1322236285193392129,2020-10-30 17:57:51,Inaugurated the Cactus Garden and Butterfly Part at Kevadia. https://t.co/DFqdmMV6Wu
1322197983748747265,2020-10-30 15:25:39,"Inaugurated various development works in Kevadia, including facilities for jetty and boating. A great view of the ‘… https://t.co/qlYRdaTcWS"
1322197251603587074,2020-10-30 15:22:44,"Kevadia is all set to turn into a birdwatcher’s delight. Inaugurated a state-of-the-art aviary, which is a must vis… https://t.co/HGFJ3mFced"
1322195934508314627,2020-10-30 15:17:30,"Kevadia offers a unique Jungle Safari, which takes you through the faunal diversity of India. I had the opportunity… https://t.co/usfqufKyme"
1322126074889687041,2020-10-30 10:39:54,"Sharing some glimpses from the Children Nutrition Park, which was inaugurated today in Kevadia. This Park seeks to… https://t.co/TCyzuzTxbb"
1322125281302212608,2020-10-30 10:36:45,"Inaugurated the Ekta Mall in Kevadia, where India’s rich textiles and handicrafts diversity is on display. It is a… https://t.co/caO8uIDfJO"
1322124704996499459,2020-10-30 10:34:28,"Glad to see Kevadia emerge as a vibrant place for tourism. During my visit today, inaugurated the Aarogya Van, whic… https://t.co/FntnSn5v6m"
1322123345651933184,2020-10-30 10:29:04,Paid tributes to late Shri Maheshbhai and late Shri Nareshbhai Kanodia at their residence in Gandhinagar. https://t.co/HzqHlSL37V
1322122908081119233,2020-10-30 10:27:19,"In Gandhinagar, went to the residence of late Shri Keshubhai Patel and paid tributes to him. https://t.co/BVFL2w0moc"
1322006112309256193,2020-10-30 02:43:13,Best wishes on Milad-un-Nabi. Hope this day furthers compassion and brotherhood all across. May everybody be healthy and happy. Eid Mubarak!
1321871826432131072,2020-10-29 17:49:37,I condemn the killing of 3 of our young Karyakartas. They were bright youngsters doing excellent work in J&amp;K. My th… https://t.co/gSu18RU1hW
1321825950414172161,2020-10-29 14:47:19,"Will be in Gujarat tomorrow and day after (30-31st October) to attend programmes in Kevadia, marking Ekta Diwas, Ja… https://t.co/1afdItS4XN"
1321814517651787776,2020-10-29 14:01:53,"I strongly condemn the recent terrorist attacks in France, including today's heinous attack in Nice inside a church… https://t.co/XheFCU7MbL"
1321741687547310080,2020-10-29 09:12:29,"Had an extensive interview with @EconomicTimes on a wide range of subjects, including India’s reform trajectory, fu… https://t.co/jy4A7regry"
1321734536930058246,2020-10-29 08:44:04,"हम सभी के प्रिय, श्रद्धेय केशुभाई पटेल जी के निधन से मैं दुखी हूं, स्तब्ध हूं। https://t.co/kWCDdWmyOR"
1321732440214425600,2020-10-29 08:35:45,તેમના પરિવારજનો અને હિતેચ્છુઓ પ્રતિ મારી સંવેદના. તેમના દીકરા ભરતભાઈ સાથે વાત કરી અને દિલસોજી વ્યક્ત કરી. ઓમ શાંતિ.
1321732438050091008,2020-10-29 08:35:44,મારા જેવા અનેક કાર્યકર્તાઓનું કેશુભાઈએ  માર્ગદર્શન કરી ઘડતર કર્યું. તેમના મિલનસાર સ્વભાવને કારણે ખુબ લોકપ્રિય હતા.… https://t.co/rZdM9TO0V0
1321732435961356289,2020-10-29 08:35:43,કેશુભાઇએ જનસંઘ અને ભાજપને મજબૂત કરવા ગુજરાતના ખૂણે ખૂણાનો પ્રવાસ કર્યો. તેમણે કટોકટીનો પુરી હિંમત અને મક્કમતાથી પ્ર… https://t.co/wJp9H39qCJ
1321732419297386496,2020-10-29 08:35:40,અમારા પ્રિય અને આદરણીય કેશુભાઇનું અવસાન થયું છે… હું ખૂબ દુ:ખી અને વ્યથિત છું. તેઓ સમાજના દરેક વર્ગની સંભાળ રાખનારા… https://t.co/tZzdjnoIaM
1321716434385489920,2020-10-29 07:32:08,Keshubhai mentored and groomed many younger Karyakartas including me. Everyone loved his affable nature. His demise… https://t.co/54jcXd4Bqw
1321715775942647809,2020-10-29 07:29:31,Keshubhai travelled across the length and breadth of Gujarat to strengthen the Jana Sangh and BJP. He resisted the… https://t.co/YTVjoGQYuT
1321715326627827712,2020-10-29 07:27:44,Our beloved and respected Keshubhai has passed away…I am deeply pained and saddened. He was an outstanding leader w… https://t.co/5KWYbA7htm
1321499423495524352,2020-10-28 17:09:49,I thank the people of Bihar for the affection. Here are highlights from the day's campaign. https://t.co/BaXk4EMBsP
1321431726946570242,2020-10-28 12:40:49,"Be it agriculture and financial inclusion, technology has been advantageous in furthering 'Ease of Living.' Elabora… https://t.co/p8GRuiHq2N"
1321431607929049088,2020-10-28 12:40:20,NDA Government is working actively towards making Bihar an IT Hub. This will benefit the youngsters of the state.… https://t.co/E0jpyoh8Xf
1321431479776243713,2020-10-28 12:39:50,"बीते समय में शिक्षा से लेकर शासन तक, किसान से लेकर श्रमिक तक, Ease of Living से लेकर Ease of Doing Business तक अभूत… https://t.co/SrJu3utkIJ"
1321431440995667970,2020-10-28 12:39:41,"एनडीए सरकार के प्रयासों के कारण बिहार ने असुविधा से सुविधा की ओर, अंधेरे से उजाले की ओर, अविश्वास से विश्वास की ओर,… https://t.co/Gw6Pu8hz00"
1321422870451417089,2020-10-28 12:05:37,"विकास और सुशासन के मूल में सबका साथ, सबका विकास, सबका विश्वास है।
 
दलित-पीड़ित-शोषित-वंचित, नौजवान और महिलाएं सबका… https://t.co/Mu6Q1m3VhB"
1321422799261429761,2020-10-28 12:05:20,"जो लोग बिहार के उद्योगों को बंद करने के लिए बदनाम हैं, वो विकास का वादा कर रहे हैं।
 
सरकारी नौकरी तो छोड़िए, इन लो… https://t.co/cgtc4qPlbs"
1321422741044559873,2020-10-28 12:05:06,"कोरोना महामारी के इस कठिन समय में बिहार को स्थिर सरकार बनाए रखने की जरूरत है, विकास को, सुशासन को सर्वोपरि रखने वा… https://t.co/SByDrSF6Ay"
1321422443441840128,2020-10-28 12:03:56,बिहार के लोग यह ठान चुके हैं... #BiharWithNDA https://t.co/g52KvKERf8
1321422337053388800,2020-10-28 12:03:30,"बिहार के विकास के व्यापक रोडमैप का अगला चरण है आत्मनिर्भर बिहार, आत्मनिर्भर मिथिलांचल।
 
नए कृषि सुधारों से राज्य… https://t.co/7TCg6zDL66"
1321422230341910530,2020-10-28 12:03:05,"पहले जो लोग सरकार में थे, उनका मंत्र रहा है- पैसा हजम, परियोजना खत्म। उन्हें कमीशन शब्द से इतना प्रेम था कि कनेक्टि… https://t.co/K1zHmbwW1e"
1321421980965298176,2020-10-28 12:02:05,"NDA ने, भाजपा ने विकास का जो रोडमैप अपने मैनिफेस्टो में खींचा है, उस पर तेजी से अमल होगा।
 
दरभंगा में एम्स बनने से… https://t.co/6rFLwJ80Nd"
1321421883200339968,2020-10-28 12:01:42,"भाजपा की पहचान है, एनडीए की पहचान है, जो कहते हैं, वो करके दिखाते हैं।
 
कोरोना के इस संकट काल में हमने कहा था कि ह… https://t.co/9kJAHGUXE1"
1321373948060200960,2020-10-28 08:51:13,पटना के लोग एक बार फिर एनडीए को अपना आशीर्वाद देने जा रहे हैं। देखिए यहां मेरा संबोधन... https://t.co/NDPkVjSgQO
1321351213229637634,2020-10-28 07:20:53,Addressing a rally in Muzaffarpur. Watch. #BiharWithNDA https://t.co/upN7pmYWCa
1321330516981739523,2020-10-28 05:58:39,दरभंगा आकर बेहद खुश हूं। देखिए एनडीए की रैली में मेरा संबोधन। https://t.co/NXxbH4iBuh
1321275614628704256,2020-10-28 02:20:29,"बिहार विधानसभा चुनावों में आज पहले दौर की वोटिंग है।
 
सभी मतदाताओं से मेरा आग्रह है कि वे कोविड संबंधी सावधानियों… https://t.co/eMBrPaEm9E"
1321108009754525700,2020-10-27 15:14:29,"कल एक बार फिर बिहारवासियों के बीच रहूंगा। दरभंगा, मुजफ्फरपुर और राजधानी पटना की रैलियों में उनसे सीधे संवाद करने का… https://t.co/dHjk7DrR3V"
1321107766937817090,2020-10-27 15:13:31,करप्शन का सबसे ज्यादा नुकसान अगर कोई उठाता है तो वो देश का गरीब ही उठाता है। https://t.co/WpeMR6Sqot
1321107613044609027,2020-10-27 15:12:54,"देश के सामने एक और बड़ी चुनौती है- भ्रष्टाचार का वंशवाद, यानि एक पीढ़ी से दूसरी पीढ़ी में ट्रांसफर हुआ भ्रष्टाचार।… https://t.co/5ZbJvLWmcH"
1321107490688405507,2020-10-27 15:12:25,Punitive Vigilance से बेहतर है कि Preventive Vigilance पर काम किया जाए। जिन परिस्थितियों की वजह से भ्रष्टाचार पनपता… https://t.co/29fcGPGpKU
1321107287629537286,2020-10-27 15:11:37,"विकास के लिए जरूरी है कि हमारी जो प्रशासनिक व्यवस्थाएं हैं, वो Transparent हों, Responsible हों, Accountable हों, ज… https://t.co/CXNSY8XV6K"
1321073341973688321,2020-10-27 12:56:43,Pleasure meeting @SecPompeo and @EsperDoD. Happy to see tremendous progress made in India-US relations and the resu… https://t.co/nsEK5EhuyM
1321069549987319810,2020-10-27 12:41:39,"बैंक आज जिस तरह से आप तक खुद चलकर आ रहे हैं, ऐसा एक दिन में संभव नहीं हुआ है।
 
यह ‘सबका साथ, सबका विकास, सबका वि… https://t.co/waIl0Atza3"
1321069470081716225,2020-10-27 12:41:20,गरीब के नाम पर राजनीति करने वालों ने देश में ऐसी एक हवा बना दी थी कि गरीब को लोन दे दिया तो वो पैसा लौटाएगा ही नहीं… https://t.co/CACm5E1H2T
1321069346001620993,2020-10-27 12:40:51,"उत्तर प्रदेश की अर्थव्यवस्था में स्ट्रीट वेंडर्स की बहुत बड़ी भूमिका है।

इसीलिए पीएम स्वनिधि योजना का लाभ पहुंचाने… https://t.co/jPRx0eJKqJ"
1321069199024812032,2020-10-27 12:40:15,"पीएम स्वनिधि योजना से आज हमारे रेहड़ी-पटरी-ठेले वाले साथी फिर से आत्मनिर्भर होकर आगे बढ़ रहे हैं।
 
योजनाओं में यह… https://t.co/zEFLc3I5dg"
1321068665232519169,2020-10-27 12:38:08,लखनऊ में लइया चना का ठेला लगाने वाले विजय बहादुर जी लोन मिलने के बाद अब थोक में सामान खरीदने लगे हैं। अब उन्हें इस… https://t.co/wnBBxt2tvq
1321068568948043777,2020-10-27 12:37:45,वाराणसी के अरविंद मौर्या जी ने बताया कि किस प्रकार बिना किसी भागदौड़ के आसानी से उन्हें स्वनिधि योजना के तहत लोन मि… https://t.co/KpLBlZ0nMo
1321068394800574466,2020-10-27 12:37:04,आगरा की प्रीति जी ने बताया कि स्वनिधि योजना से उनके परिवार को बड़ा सहारा मिला। #AatmaNirbharVendor https://t.co/sCpScZ6zI4
1321050367451230209,2020-10-27 11:25:26,Addressing the National Conference on Vigilance and Anti-Corruption. https://t.co/hv08JEKCuh
1320988432835854336,2020-10-27 07:19:19,Greetings to all ranks of our courageous infantry on the special occasion of Infantry Day. India is proud of the ro… https://t.co/0Egxb5YfdL
1320987695963779073,2020-10-27 07:16:24,"At 4:45 PM this evening, will be inaugurating the National Conference on Vigilance and Anti-Corruption, via video c… https://t.co/zFeMrW6VGA"
1320986877667635208,2020-10-27 07:13:09,"In a span of two days, we have lost both Maheshbhai and Nareshbhai Kanodia. Their contributions to the world of cul… https://t.co/7msJ8j9OKc"
1320986251403554816,2020-10-27 07:10:39,ગુજરાતી સિનેમાના દિગ્ગજ કલાકાર અને ભૂતપૂર્વ ધારાસભ્ય શ્રી નરેશ કનોડિયાના અવસાનથી વ્યથિત છું. મનોરંજન તથા સમાજસેવાના… https://t.co/QtI8G7VcBY
1320956184963117061,2020-10-27 05:11:11,Interaction with SVANidhi beneficiaries from UP. #AatmaNirbharVendor https://t.co/cRybt4oB1k
1320787021879676928,2020-10-26 17:58:59,"Earlier this evening, had an extensive interaction with CEOs and experts associated with the energy sector. We disc… https://t.co/LIgLL8vHus"
1320716506817130497,2020-10-26 13:18:47,कल सुबह 10.30 बजे वीडियो कॉन्फ्रेंसिंग के जरिए रेहड़ी-पटरी पर सामान बेचने वाले उत्तर प्रदेश के अपने भाइयों और बहनों… https://t.co/t1dvoeEmLQ
1320703225436143619,2020-10-26 12:26:01,Addressing the India Energy Forum. Watch. https://t.co/kMlsRqU7rt
1320637393603489794,2020-10-26 08:04:25,"At 5:30 PM this evening will speak at the #IndiaEnergyForum, which brings together key stakeholders to deliberate o… https://t.co/ceJ2Pn0jX7"
1320336320229638146,2020-10-25 12:08:04,"Congratulations to the people of Seychelles for the conduct of free, fair and peaceful elections. This is a victory… https://t.co/v8BUHSDvTO"
1320336318367289345,2020-10-25 12:08:03,Felicitations to H.E. @wavelramkalawan on his historic win in the Presidential and Assembly elections in Seychelles… https://t.co/gaFWQr7Dnz
1320335331552419840,2020-10-25 12:04:08,Shri Jashomatinandan Das Ji will be remembered for his kindness &amp; service to society through ISKCON. His passion to… https://t.co/flysOUN48Q
1320323249868165120,2020-10-25 11:16:07,We have discussed many great aspects about Sardar Patel’s personality but did you know he was also blessed with an… https://t.co/XLnhZbkzNM
1320323040798863362,2020-10-25 11:15:17,"Be it in Arunachal Pradesh, Chandigarh, Madhya Pradesh, Gujarat and several other places, there are many who are pr… https://t.co/jXldoK8zxt"
1320322848146165761,2020-10-25 11:14:32,"My friend based in Thoothukudi, Tamil Nadu is the pride of India! 

He has been diligently working to popularise re… https://t.co/WHs2044KFk"
1320322648832798720,2020-10-25 11:13:44,அவர் திருக்குறளை விரும்பி படிக்கிறார் என்பதை அறியவும் மகிழ்ச்சியாக இருந்தது. #MannKiBaat
1320322557870968834,2020-10-25 11:13:22,"மனதின் குரல் நிகழ்ச்சியில், இன்று தூத்துக்குடியைச் சேர்ந்த பொன்மாரியப்பனுடன் பேசினேன். கற்றல் மற்றும் வாசித்தலை,  வ… https://t.co/TD2qZcFS3P"
1320322306699194368,2020-10-25 11:12:22,"How is a place in Mexico linked to Khadi?

Find out more about this very interesting effort… #MannKiBaat https://t.co/kaU0FM6RIX"
1320322195239825409,2020-10-25 11:11:56,"During #MannKiBaat today, appreciated the remarkable efforts of those based in Pulwama, who play a key role in ensu… https://t.co/Y1ako0tPtz"
1320322085369991168,2020-10-25 11:11:30,"कृषि क्षेत्र में नई संभावनाएं देख हमारे युवा काफी संख्या में इससे जुड़ने लगे हैं।
 
Technology-Based Service का उप… https://t.co/AuW8CNJnwk"
1320321924409352193,2020-10-25 11:10:51,"शरद पूर्णिमा, वाल्मीकि जयंती, धनतेरस, दिवाली, ईद, भाई-दूज, छठ पूजा और गुरु नानक जयंती का पर्व आने वाला है।
 
हमें अ… https://t.co/szTU1zg9Aj"
1320321814589964288,2020-10-25 11:10:25,"महर्षि वाल्मीकि को नमन करता हूं।
 
उनके महान संदेश करोड़ों लोगों को प्रेरित करते हैं, शक्ति प्रदान करते हैं।
 
मह… https://t.co/t8IoAQh06h"
1320321713465225216,2020-10-25 11:10:01,"विजयादशमी पर्व संकटों पर धैर्य की जीत का पर्व भी है। 

आज, आप सभी बहुत संयम के साथ जी रहे हैं, मर्यादा में रहकर प… https://t.co/te1mgZg8UZ"
1320288990956847104,2020-10-25 08:59:59,"महेश कनोडिया जी के निधन से अत्यंत दुख हुआ है। वे एक बहुमुखी प्रतिभासंपन्न गायक थे, जिन्हें लोगों का भरपूर प्यार मि… https://t.co/VcN6PWRrl4"
1320278969678266368,2020-10-25 08:20:10,ધારાસભ્ય શ્રી હિતુ કનોડિયા સાથે ફોન પર વાત કરી શોકગ્રસ્ત પરિવારને સાંત્વના આપી..ઈશ્વર તેમના આત્માને શાંતિ આપે એવી પ્રાર્થના.
1320278967161597952,2020-10-25 08:20:10,ગુજરાતના મશહૂર સંગીતકાર અને ગાયક શ્રી મહેશ કનોડિયાના અવસાનથી દુઃખ અનુભવું છું. શ્રી મહેશ કનોડિયાએ ગુજરાતી લોકસંગીત… https://t.co/wdOtCcqiLL
1320236335936856065,2020-10-25 05:30:45,Do tune in to #MannKiBaat October 2020. https://t.co/nG0hSmfxHx
1320206403630366721,2020-10-25 03:31:49,सभी देशवासियों को विजयादशमी की ढेर सारी शुभकामनाएं। बुराई पर अच्छाई और असत्य पर सत्य की जीत का यह महापर्व हर किसी… https://t.co/ApUqPkMxA9
1320176148450426881,2020-10-25 01:31:36,देशवासियों को महानवमी की हार्दिक शुभकामनाएं। नवरात्रि के इस पावन दिवस पर मां दुर्गा की नौवीं शक्ति देवी सिद्धिदा… https://t.co/r6Pl8yhJvR
1320017899466227713,2020-10-24 15:02:46,Tune in at 11 AM tomorrow. #MannKiBaat https://t.co/XJQhA8KaFs
1319974741432651776,2020-10-24 12:11:16,India salutes the indomitable spirit of the @ITBP_official Himveers on their Raising Day. Such is their valour &amp; de… https://t.co/OSs2I0CD2D
1319974331212984320,2020-10-24 12:09:39,"As vital as energy conservation is water conservation. That is why, work is underway to ensure there is no water wa… https://t.co/YtLTLNyfWD"
1319974017462226945,2020-10-24 12:08:24,Numerous efforts aimed at improving the agriculture sector. #GujaratGrowthStory https://t.co/EiQUNvAoad
1319973598367379457,2020-10-24 12:06:44,State-of-the-art healthcare facilities that will further ‘Ease of Living’ for the people of Gujarat.… https://t.co/t7beVKeAvj
1319973488141058048,2020-10-24 12:06:18,"A unique ropeway project, combining comfort as well as convenience, and a spectacular view. #GujaratGrowthStory https://t.co/hEtndMH5TE"
1319973389839126530,2020-10-24 12:05:54,"‘Kisan Suryoday Yojana’, a ray of hope and energy for our farmers. #GujaratGrowthStory https://t.co/6Acz4wjFuJ"
1319877662060367874,2020-10-24 05:45:31,Inaugurating development works that will benefit Gujarat. #GujaratGrowthStory https://t.co/KgIqpv3SUd
1319841137494913024,2020-10-24 03:20:23,"সকলকে জানাই মহাঅষ্টমীর প্রীতি ও শুভেচ্ছা। মা দুর্গার আশীর্বাদে সমগ্র দেশবাসীর জীবন যেন সুখে শান্তিতে, স্বাস্থ্য ও স… https://t.co/3F8OZAnuaw"
1319840882774818819,2020-10-24 03:19:22,Greetings on the special occasion of Maha Ashtami to everyone. I pray that Maa Durga continue to bless us all with… https://t.co/njJBJ4JCRR
1319840079028736000,2020-10-24 03:16:10,नवरात्रि में आज के दिन दुर्गाष्टमी की अधिष्ठात्री देवी महागौरी की विधि-विधान से पूजा होती है। मेरी कामना है कि माता… https://t.co/wG5AkpL0up
1319645653132214272,2020-10-23 14:23:36,"Boosting the tourism potential of Gujarat! 

A Ropeway at Girnar would also be among the projects launched tomorrow… https://t.co/fdMqgjgNlJ"
1319645650443591683,2020-10-23 14:23:35,A Paediatric Heart Hospital linked with the U.N Mehta Institute of Cardiology and Research Centre and a Mobile App… https://t.co/S32OYKgKdu
1319645647587299328,2020-10-23 14:23:34,"At 10:30 AM tomorrow, 24th October, would be inaugurating development projects that will have a transformative impa… https://t.co/DCjR8mD85a"
1319642249001512962,2020-10-23 14:10:04,"टूरिस्ट वहां जाना ज्यादा पसंद करता है, जहां अन्य सुविधाओं के साथ-साथ मोबाइल नेटवर्क और इंटरनेट भी अच्छा हो, सड़कें… https://t.co/hkjhyBYUm7"
1319642209461829633,2020-10-23 14:09:55,"इन लोगों का मॉडल रहा है- बिहार को बीमार और लाचार बनाना।
 
एनडीए का संकल्प है- बिहार को सशक्त और आत्मनिर्भर बनाना। https://t.co/kwkoZqNNtx"
1319642169615941632,2020-10-23 14:09:45,"आज के बिहार में लालटेन की जरूरत खत्म हो गई है। आज बिहार के हर गरीब के घर में बिजली का कनेक्शन है, उजाला है।
 
आज आप… https://t.co/LhppJQxBjB"
1319642092365246464,2020-10-23 14:09:27,Recent changes in the agriculture sector will greatly benefit the hardworking farmers of Bihar. https://t.co/wjV85hF7K1
1319642032860655617,2020-10-23 14:09:13,"Bihar deserves good governance. 

NDA can provide it, not those immersed in corrupt practices. 

Bihar deserves pro… https://t.co/XWiyNKl0sq"
1319641891676192770,2020-10-23 14:08:39,"NDA is Bihar’s preferred choice. 

People feel NDA is essential because NDA can further strengthen the current pace… https://t.co/UntLqnoAH5"
1319567889855254528,2020-10-23 09:14:35,Bhagalpur is firmly with the NDA’s good governance agenda. Watch my speech. https://t.co/exgtkvmFTR
1319567681641615360,2020-10-23 09:13:46,"सुविधा के साथ-साथ बिहार के सभी वर्गों को अधिक से अधिक अवसर देने के लिए ठोस प्रयास किए जा रहे हैं।
 
दलितों, पिछड़ों… https://t.co/3eISFXDyju"
1319567583163510784,2020-10-23 09:13:22,"बिहार के विकास की हर योजना को अटकाने और लटकाने वाले लोगों ने अपने 15 साल के शासन में लगातार राज्य को लूटा, बिहार का… https://t.co/yQLMNU0wcK"
1319567484320534528,2020-10-23 09:12:59,"देश जहां संकट का समाधान करते हुए आगे बढ़ रहा है, वहीं कुछ लोग हर संकल्प के सामने रोड़ा बनकर खड़े हैं।
 
देश ने किसा… https://t.co/CFVRga6L3b"
1319567424669143041,2020-10-23 09:12:45,"2014 में केंद्र में सरकार बनने के बाद, जितने समय बिहार को डबल इंजन की ताकत मिली, राज्य के विकास के लिए और ज्यादा ते… https://t.co/i86nxFkBxN"
1319567192854155265,2020-10-23 09:11:49,"भारत के सम्मान बा बिहार 
 
भारत के स्वाभिमान बा बिहार
 
भारत के संस्कार बा बिहार
 
आजादी के जयघोष बा बिहार
 
संपू… https://t.co/cywb5G1DfF"
1319566751399464960,2020-10-23 09:10:04,"बिहार कोरोना का मुकाबला करते हुए सारी सावधानियों के साथ लोकतंत्र का पर्व मना रहा है।
 
एक बात जो यहां के लोगों में… https://t.co/DH3LpfMGmQ"
1319511240956276736,2020-10-23 05:29:29,भारत की विकास यात्रा में अहम योगदान देने वाले बिहार आकर बेहद खुश हूं। सासाराम की रैली में मेरा संबोधन... https://t.co/zRiGRqaNXJ
1319464020806696960,2020-10-23 02:21:51,नवरात्रि की महासप्तमी पर देवी दुर्गा के सातवें स्वरूप मां कालरात्रि की स्तुति का विधान है। मेरी कामना है कि नकारा… https://t.co/Dxnm1AEL2H
1319290685384617987,2020-10-22 14:53:05,"कल बिहार के अपने भाइयों और बहनों के बीच रहने का अवसर मिलेगा। सासाराम, गया और भागलपुर में रैलियों को संबोधित करूंगा।… https://t.co/uWqVAc1Lxb"
1319232462354956288,2020-10-22 11:01:43,"আমার পশ্চিমবঙ্গের ভাই-,বোনেদের জন্যে কাজ করার লক্ষ্যে আমি প্রতিশ্রুতিবদ্ধ https://t.co/dpbH02WBW9"
1319231559119978497,2020-10-22 10:58:08,প্রার্থনা করি আরো একবার পশ্চিমবঙ্গ জেগে উঠুক এবং আত্মনির্ভর ভারত গঠনের প্রয়াসে শক্তি যোগাক। https://t.co/amEyvqTqWi
1319231492384452609,2020-10-22 10:57:52,"দুর্গাপুজোর সময় অন্যদের জীবনে ইতিবাচক পরিবর্তন আনার জন্যে আমাদের প্রতিজ্ঞা আরো দৃঢ় হোক।

মহিলাদের ক্ষমতায়ণে এন… https://t.co/lzUuVpf5sv"
1319231331247636480,2020-10-22 10:57:14,পশ্চিমবঙ্গের কিছু বিশেষত্ব আছে।এখানকার বলিষ্ঠ নেতারা জাতি গঠনে সুদুরপ্রসারী প্রভাব রেখে গেছেন । https://t.co/eOkIP0ZZi5
1319166160340856832,2020-10-22 06:38:16,Feeling blessed to be a part of Maa Durga Pujo’s Mahashashti celebrations. https://t.co/i2BHHu33jX
1319108420704694272,2020-10-22 02:48:50,Birthday wishes to Shri @AmitShah Ji. Our nation is witnessing the dedication and excellence with which he is contr… https://t.co/4gBSLNgEVr
1319108118739992577,2020-10-22 02:47:38,नवरात्रि की षष्ठी पर मां कात्यायनी की उपासना की जाती है। मेरी कामना है कि माता कात्यायनी आप सभी को सदा निरोग रखें औ… https://t.co/y80k1cjuLi
1318943794117619714,2020-10-21 15:54:39,"Sisters and brothers of West Bengal, 

Tomorrow, on the auspicious day of Maa Durga Pujo’s Mahashashti, I would joi… https://t.co/c9aPNEAEEO"
1318943791802441728,2020-10-21 15:54:39,"Durga Puja is an auspicious occasion, which celebrates the victory of good over evil. We pray to Maa Durga to bless… https://t.co/4ohX2TVmC2"
